"plate_id","batch","temperature","day","isolate","biorep","media","dilution","time","platingrep","counted_colonies","concentration_from_sphereflash","dilution_factor"
"B5_6_15_S12-0180_2_BHI_-4_24_1","B5","6",15,"S12-0180",2,"BHI",-4,"24",1,171,149681632,10574
"B5_6_15_S12-0184_2_BHI_-4_24_1","B5","6",15,"S12-0184",2,"BHI",-4,"24",1,233,393133216,10866
"B5_6_15_S12-0166_2_BHIrif_-3_36_1","B5","6",15,"S12-0166",2,"BHIrif",-3,"36",1,57,1329240,1166
"B5_6_15_S12-0166_2_BHIrif_-3_36_2","B5","6",15,"S12-0166",2,"BHIrif",-3,"36",2,45,1049400,1166
"B5_6_15_S12-0166_2_BHI_-4_36_1","B5","6",15,"S12-0166",2,"BHI",-4,"36",1,175,100255400,11664
"B5_6_15_S12-0180_2_BHIrif_-1_36_2","B5","6",15,"S12-0180",2,"BHIrif",-1,"36",2,1,220,11
"B5_6_15_S12-0180_2_BHIrif_-1_36_1","B5","6",15,"S12-0180",2,"BHIrif",-1,"36",1,0,0,11
"B5_6_15_S12-0180_2_BHI_-4_36_1","B5","6",15,"S12-0180",2,"BHI",-4,"36",1,173,151432288,10574
"B5_6_15_S12-0184_2_BHIrif_-1_36_1","B5","6",15,"S12-0184",2,"BHIrif",-1,"36",1,1,220,11
"B5_6_15_S12-0184_2_BHIrif_-1_36_2","B5","6",15,"S12-0184",2,"BHIrif",-1,"36",2,4,880,11
"B5_6_15_S12-0184_2_BHI_-4_36_1","B5","6",15,"S12-0184",2,"BHI",-4,"36",1,209,352638816,10866
"B5_6_18_S12-0166_2_BHI_-6_24_1","B5","6",18,"S12-0166",2,"BHI",-6,"24",1,22,477260512,1084683
"B5_6_18_S12-0184_2_BHI_-6_24_1","B5","6",18,"S12-0184",2,"BHI",-6,"24",1,79,1789441536,1132558
"B5_6_18_S12-0180_2_BHI_-6_24_1","B5","6",18,"S12-0180",2,"BHI",-6,"24",1,23,504980160,1097783
"B5_6_18_S12-0166_2_BHIrif_-4_36_1","B5","6",18,"S12-0166",2,"BHIrif",-4,"36",1,210,111879664,10847
"B5_6_18_S12-0166_2_BHI_-6_36_1","B5","6",18,"S12-0166",2,"BHI",-6,"36",1,21,455566880,1084683
"B5_6_18_S12-0166_2_BHIrif_-4_36_2","B5","6",18,"S12-0166",2,"BHIrif",-4,"36",2,192,102289976,10847
"B5_6_18_S12-0180_2_BHIrif_-1_36_2","B5","6",18,"S12-0180",2,"BHIrif",-1,"36",2,4,880,11
"B5_6_18_S12-0180_2_BHIrif_-1_36_1","B5","6",18,"S12-0180",2,"BHIrif",-1,"36",1,9,1980,11
"B5_6_18_S12-0180_2_BHI_-6_36_1","B5","6",18,"S12-0180",2,"BHI",-6,"36",1,23,504980160,1097783
"B5_6_18_S12-0184_2_BHIrif_-3_36_1","B5","6",18,"S12-0184",2,"BHIrif",-3,"36",1,190,6660581.5,1133
"B5_6_18_S12-0184_2_BHIrif_-3_36_2","B5","6",18,"S12-0184",2,"BHIrif",-3,"36",2,242,5483720,1133
"B5_6_18_S12-0184_2_BHI_-6_36_1","B5","6",18,"S12-0184",2,"BHI",-6,"36",1,81,1834743936,1132558
"B5_6_21_S12-0166_2_BHI_-6_24_1","B5","6",21,"S12-0166",2,"BHI",-6,"24",1,24,501781440,1045378
"B5_6_21_S12-0184_2_BHI_-6_24_1","B5","6",21,"S12-0184",2,"BHI",-6,"24",1,139,2928424192,1053390
"B5_6_21_S12-0180_2_BHI_-6_24_1","B5","6",21,"S12-0180",2,"BHI",-6,"24",1,38,890286080,1171429
"B5_6_21_S12-0166_2_BHIrif_-3_36_1","B5","6",21,"S12-0166",2,"BHIrif",-3,"36",1,208,4347200,1045
"B5_6_21_S12-0166_2_BHIrif_-3_36_2","B5","6",21,"S12-0166",2,"BHIrif",-3,"36",2,228,7371906,1045
"B5_6_21_S12-0180_2_BHIrif_-1_36_2","B5","6",21,"S12-0180",2,"BHIrif",-1,"36",2,116,27840,12
"B5_6_21_S12-0180_2_BHIrif_-1_36_1","B5","6",21,"S12-0180",2,"BHIrif",-1,"36",1,98,23520,12
"B5_6_21_S12-0166_2_BHI_-6_36_1","B5","6",21,"S12-0166",2,"BHI",-6,"36",1,25,522688992,1045378
"B5_6_21_S12-0180_2_BHI_-6_36_1","B5","6",21,"S12-0180",2,"BHI",-6,"36",1,44,1030857536,1171429
"B5_6_21_S12-0184_2_BHIrif_-1_36_1","B5","6",21,"S12-0184",2,"BHIrif",-1,"36",1,375,341473.5313,11
"B5_6_21_S12-0184_2_BHIrif_-1_36_2","B5","6",21,"S12-0184",2,"BHIrif",-1,"36",2,315,538043.4375,11
"B5_6_21_S12-0184_2_BHI_-6_36_1","B5","6",21,"S12-0184",2,"BHI",-6,"36",1,127,2675610624,1053390
"B5_6_24_S12-0166_2_BHI_-6_24_1","B5","6",24,"S12-0166",2,"BHI",-6,"24",1,224,11329295360,1029752
"B5_6_24_S12-0180_2_BHI_-6_24_1","B5","6",24,"S12-0180",2,"BHI",-6,"24",1,160,9307166720,1184337
"B5_6_24_S12-0184_2_BHI_-6_24_1","B5","6",24,"S12-0184",2,"BHI",-6,"24",1,166,3712092160,1118100
"B5_6_24_S12-0166_2_BHIrif_-5_36_1","B5","6",24,"S12-0166",2,"BHIrif",-5,"36",1,191,608546560,102975
"B5_6_24_S12-0166_2_BHIrif_-5_36_2","B5","6",24,"S12-0166",2,"BHIrif",-5,"36",2,193,397483520,102975
"B5_6_24_S12-0184_2_BHIrif_-3_36_2","B5","6",24,"S12-0184",2,"BHIrif",-3,"36",2,189,4226040,1118
"B5_6_24_S12-0184_2_BHIrif_-3_36_1","B5","6",24,"S12-0184",2,"BHIrif",-3,"36",1,185,4136600,1118
"B5_6_24_S12-0180_2_BHI_-6_36_1","B5","6",24,"S12-0180",2,"BHI",-6,"36",1,233,8538073088,1184337
"B5_6_24_S12-0180_2_BHIrif_-1_36_2","B5","6",24,"S12-0180",2,"BHIrif",-1,"36",2,78,18720,12
"B5_6_24_S12-0180_2_BHIrif_-1_36_1","B5","6",24,"S12-0180",2,"BHIrif",-1,"36",1,94,22560,12
"B5_6_24_S12-0166_2_BHI_-6_36_1","B5","6",24,"S12-0166",2,"BHI",-6,"36",1,208,10520059904,1029752
"B5_6_24_S12-0184_2_BHI_-6_36_1","B5","6",24,"S12-0184",2,"BHI",-6,"36",1,181,4047521792,1118100
"B5_6_27_S12-0166_2_BHI_-6_24_1","B5","6",27,"S12-0166",2,"BHI",-6,"24",1,151,3308636416,1095575
"B5_6_27_S12-0184_2_BHI_-6_24_1","B5","6",27,"S12-0184",2,"BHI",-6,"24",1,205,7005418496,1104464
"B5_6_27_S12-0180_2_BHI_-6_24_1","B5","6",27,"S12-0180",2,"BHI",-6,"24",1,124,2849398272,1148951
"B5_6_27_S12-0166_2_BHIrif_-4_36_1","B5","6",27,"S12-0166",2,"BHIrif",-4,"36",1,171,155089072,10956
"B5_6_27_S12-0166_2_BHIrif_-4_36_2","B5","6",27,"S12-0166",2,"BHIrif",-4,"36",2,215,194995040,10956
"B5_6_27_S12-0184_2_BHIrif_-3_36_1","B5","6",27,"S12-0184",2,"BHIrif",-3,"36",1,212,7241584,1104
"B5_6_27_S12-0180_2_BHI_-6_36_1","B5","6",27,"S12-0180",2,"BHI",-6,"36",1,161,3699622144,1148951
"B5_6_27_S12-0180_2_BHIrif_-1_36_2","B5","6",27,"S12-0180",2,"BHIrif",-1,"36",2,94,20680,11
"B5_6_27_S12-0180_2_BHIrif_-1_36_1","B5","6",27,"S12-0180",2,"BHIrif",-1,"36",1,96,21120,11
"B5_6_27_S12-0166_2_BHI_-6_36_1","B5","6",27,"S12-0166",2,"BHI",-6,"36",1,138,3023786752,1095575
"B5_6_27_S12-0184_2_BHI_-6_36_2","B5","6",27,"S12-0184",2,"BHI",-6,"36",2,214,7312973312,1104464
"B5_6_27_S12-0184_2_BHIrif_-3_36_2","B5","6",27,"S12-0184",2,"BHIrif",-3,"36",2,189,6455940.5,1104
"B5_6_30_S12-0166_2_BHI_-6_24_1","B5","6",30,"S12-0166",2,"BHI",-6,"24",1,158,3483037440,1102227
"B5_6_30_S12-0184_2_BHI_-6_24_1","B5","6",30,"S12-0184",2,"BHI",-6,"24",1,80,1854118400,1158824
"B5_6_30_S12-0180_2_BHI_-6_24_1","B5","6",30,"S12-0180",2,"BHI",-6,"24",1,191,4474859008,1171429
"B5_6_30_S12-0166_2_BHIrif_-3_36_1","B5","6",30,"S12-0166",2,"BHIrif",-3,"36",1,417,83293920,1102
"B5_6_30_S12-0166_2_BHI_-6_36_1","B5","6",30,"S12-0166",2,"BHI",-6,"36",1,153,3436246784,1102227
"B5_6_30_S12-0166_2_BHIrif_-5_36_1","B5","6",30,"S12-0166",2,"BHIrif",-5,"36",1,56,125771464,110223
"B5_6_30_S12-0184_2_BHIrif_-2_36_2","B5","6",30,"S12-0184",2,"BHIrif",-2,"36",2,16,37818.10938,116
"B5_6_30_S12-0184_2_BHIrif_-2_36_1","B5","6",30,"S12-0184",2,"BHIrif",-2,"36",1,22,51999.90234,116
"B5_6_30_S12-0180_2_BHI_-6_36_1","B5","6",30,"S12-0180",2,"BHI",-6,"36",1,194,4630624768,1171429
"B5_6_30_S12-0180_2_BHIrif_-1_36_2","B5","6",30,"S12-0180",2,"BHIrif",-1,"36",2,30,7335.40918,12
"B5_6_30_S12-0180_2_BHIrif_-1_36_1","B5","6",30,"S12-0180",2,"BHIrif",-1,"36",1,28,6846.382324,12
"B5_6_30_S12-0184_2_BHI_-6_36_1","B5","6",30,"S12-0184",2,"BHI",-6,"36",1,119,2809870592,1158824
"B6_6_0_S12-0116_4_BHIrif_-1_24_1","B6","6",0,"S12-0116",4,"BHIrif",-1,"24",1,0,0,10
"B6_6_0_S12-0116_4_BHIrif_-1_24_2","B6","6",0,"S12-0116",4,"BHIrif",-1,"24",2,0,0,10
"B6_6_0_S12-0132_4_BHI_-1_24_1","B6","6",0,"S12-0132",4,"BHI",-1,"24",1,4,800,10
"B6_6_0_S12-0132_4_BHIrif_-1_24_2","B6","6",0,"S12-0132",4,"BHIrif",-1,"24",2,2,400,10
"B6_6_0_S12-0132_4_BHIrif_-1_24_1","B6","6",0,"S12-0132",4,"BHIrif",-1,"24",1,3,600,10
"B6_6_0_S12-0116_4_BHI_-1_24_1","B6","6",0,"S12-0116",4,"BHI",-1,"24",1,3,600,10
"B6_6_0_S12-0141_4_BHIrif_-1_24_1","B6","6",0,"S12-0141",4,"BHIrif",-1,"24",1,8,1600,10
"B6_6_0_S12-0141_4_BHIrif_-1_24_2","B6","6",0,"S12-0141",4,"BHIrif",-1,"24",2,20,4000,10
"B6_6_0_S12-0141_4_BHI_-1_24_1","B6","6",0,"S12-0141",4,"BHI",-1,"24",1,25,5000,10
"B6_6_1_S12-0116_4_BHIrif_-1_24_1","B6","6",1,"S12-0116",4,"BHIrif",-1,"24",1,2,400,10
"B6_6_1_S12-0116_4_BHIrif_-1_24_2","B6","6",1,"S12-0116",4,"BHIrif",-1,"24",2,1,200,10
"B6_6_1_S12-0116_4_BHI_-1_24_1","B6","6",1,"S12-0116",4,"BHI",-1,"24",1,29,5800,10
"B6_6_1_S12-0132_4_BHIrif_-1_24_1","B6","6",1,"S12-0132",4,"BHIrif",-1,"24",1,1,200,10
"B6_6_1_S12-0132_4_BHIrif_-1_24_2","B6","6",1,"S12-0132",4,"BHIrif",-1,"24",2,0,0,10
"B6_6_1_S12-0132_4_BHI_-1_24_1","B6","6",1,"S12-0132",4,"BHI",-1,"24",1,3,600,10
"B6_6_1_S12-0141_4_BHIrif_-1_24_1","B6","6",1,"S12-0141",4,"BHIrif",-1,"24",1,17,3400,10
"B6_6_1_S12-0141_4_BHIrif_-1_24_2","B6","6",1,"S12-0141",4,"BHIrif",-1,"24",2,21,4200,10
"B6_6_1_S12-0141_4_BHI_-3_24_1","B6","6",1,"S12-0141",4,"BHI",-3,"24",1,19,363660,957
"B6_6_2_S12-0116_4_BHIrif_-1_24_1","B6","6",2,"S12-0116",4,"BHIrif",-1,"24",1,0,0,11
"B6_6_2_S12-0116_4_BHIrif_-1_24_2","B6","6",2,"S12-0116",4,"BHIrif",-1,"24",2,0,0,11
"B6_6_2_S12-0132_4_BHIrif_-1_24_1","B6","6",2,"S12-0132",4,"BHIrif",-1,"24",1,0,0,10
"B6_6_2_S12-0116_4_BHI_-1_24_1","B6","6",2,"S12-0116",4,"BHI",-1,"24",1,17,3740,11
"B6_6_2_S12-0141_4_BHIrif_-1_24_1","B6","6",2,"S12-0141",4,"BHIrif",-1,"24",1,1,200,10
"B6_6_2_S12-0132_4_BHI_-1_24_1","B6","6",2,"S12-0132",4,"BHI",-1,"24",1,32,6400,10
"B6_6_2_S12-0132_4_BHIrif_-1_24_2","B6","6",2,"S12-0132",4,"BHIrif",-1,"24",2,0,0,10
"B6_6_2_S12-0141_4_BHI_-1_24_1","B6","6",2,"S12-0141",4,"BHI",-1,"24",1,113,22600,10
"B6_6_2_S12-0141_4_BHIrif_-1_24_2","B6","6",2,"S12-0141",4,"BHIrif",-1,"24",2,4,800,10
"B6_6_3_S12-0116_4_BHIrif_-1_24_1","B6","6",3,"S12-0116",4,"BHIrif",-1,"24",1,0,0,9
"B6_6_3_S12-0116_4_BHIrif_-1_24_2","B6","6",3,"S12-0116",4,"BHIrif",-1,"24",2,0,0,9
"B6_6_3_S12-0116_4_BHI_-1_24_1","B6","6",3,"S12-0116",4,"BHI",-1,"24",1,17,3060,9
"B6_6_3_S12-0141_4_BHIrif_-1_24_1","B6","6",3,"S12-0141",4,"BHIrif",-1,"24",1,0,0,10
"B6_6_3_S12-0132_4_BHI_-1_24_1","B6","6",3,"S12-0132",4,"BHI",-1,"24",1,167,259316.7656,10
"B6_6_3_S12-0132_4_BHIrif_-1_24_2","B6","6",3,"S12-0132",4,"BHIrif",-1,"24",2,0,0,10
"B6_6_3_S12-0132_4_BHIrif_-1_24_1","B6","6",3,"S12-0132",4,"BHIrif",-1,"24",1,0,0,10
"B6_6_3_S12-0141_4_BHI_-1_24_1","B6","6",3,"S12-0141",4,"BHI",-1,"24",1,51,10200,10
"B6_6_3_S12-0141_4_BHIrif_-1_24_2","B6","6",3,"S12-0141",4,"BHIrif",-1,"24",2,0,0,10
"B6_6_4_S12-0116_4_BHIrif_-1_24_1","B6","6",4,"S12-0116",4,"BHIrif",-1,"24",1,0,0,10
"B6_6_4_S12-0132_4_BHI_-3_24_1","B6","6",4,"S12-0132",4,"BHI",-3,"24",1,11,2200,10
"B6_6_4_S12-0132_4_BHIrif_-1_24_2","B6","6",4,"S12-0132",4,"BHIrif",-1,"24",2,0,0,10
"B6_6_4_S12-0132_4_BHIrif_-1_24_1","B6","6",4,"S12-0132",4,"BHIrif",-1,"24",1,1,200,10
"B6_6_4_S12-0116_4_BHI_-1_24_1","B6","6",4,"S12-0116",4,"BHI",-1,"24",1,35,7000,10
"B6_6_4_S12-0116_4_BHIrif_-1_24_2","B6","6",4,"S12-0116",4,"BHIrif",-1,"24",2,1,200,10
"B6_6_4_S12-0141_4_BHI_-1_24_1","B6","6",4,"S12-0141",4,"BHI",-1,"24",1,83,16600,10
"B6_6_4_S12-0141_4_BHIrif_-1_24_2","B6","6",4,"S12-0141",4,"BHIrif",-1,"24",2,2,400,10
"B6_6_4_S12-0141_4_BHIrif_-1_24_1","B6","6",4,"S12-0141",4,"BHIrif",-1,"24",1,7,1400,10
"B6_6_6_S12-0116_4_BHIrif_-1_24_1","B6","6",6,"S12-0116",4,"BHIrif",-1,"24",1,0,0,10
"B6_6_6_S12-0116_4_BHIrif_-1_24_2","B6","6",6,"S12-0116",4,"BHIrif",-1,"24",2,2,400,10
"B6_6_6_S12-0132_4_BHIrif_-1_24_1","B6","6",6,"S12-0132",4,"BHIrif",-1,"24",1,0,0,11
"B6_6_6_S12-0116_4_BHI_-3_24_1","B6","6",6,"S12-0116",4,"BHI",-3,"24",1,19,374680,986
"B6_6_6_S12-0132_4_BHIrif_-1_24_2","B6","6",6,"S12-0132",4,"BHIrif",-1,"24",2,0,0,11
"B6_6_6_S12-0132_4_BHI_-1_24_1","B6","6",6,"S12-0132",4,"BHI",-1,"24",1,164,36080,11
"B6_6_6_S12-0141_4_BHIrif_-1_24_1","B6","6",6,"S12-0141",4,"BHIrif",-1,"24",1,108,21600,10
"B6_6_6_S12-0141_4_BHIrif_-1_24_2","B6","6",6,"S12-0141",4,"BHIrif",-1,"24",2,22,4400,10
"B6_6_6_S12-0141_4_BHI_-3_24_1","B6","6",6,"S12-0141",4,"BHI",-3,"24",1,66,1317360,998
"B6_6_9_S12-0116_4_BHIrif_-1_24_2","B6","6",9,"S12-0116",4,"BHIrif",-1,"24",2,0,0,10
"B6_6_9_S12-0132_4_BHI_-4_24_1","B6","6",9,"S12-0132",4,"BHI",-4,"24",1,94,19918600,10595
"B6_6_9_S12-0132_4_BHIrif_-1_24_2","B6","6",9,"S12-0132",4,"BHIrif",-1,"24",2,19,4180,11
"B6_6_9_S12-0132_4_BHIrif_-1_24_1","B6","6",9,"S12-0132",4,"BHIrif",-1,"24",1,13,2860,11
"B6_6_9_S12-0116_4_BHI_-2_24_1","B6","6",9,"S12-0116",4,"BHI",-2,"24",1,127,251460,99
"B6_6_9_S12-0116_4_BHIrif_-1_24_1","B6","6",9,"S12-0116",4,"BHIrif",-1,"24",1,0,0,10
"B6_6_9_S12-0141_4_BHIrif_-1_24_2","B6","6",9,"S12-0141",4,"BHIrif",-1,"24",2,158,31600,10
"B6_6_9_S12-0141_4_BHIrif_-1_24_1","B6","6",9,"S12-0141",4,"BHIrif",-1,"24",1,141,28200,10
"B6_6_9_S12-0141_4_BHI_-2_24_1","B6","6",9,"S12-0141",4,"BHI",-2,"24",1,203,628094.0625,100
"B6_6_12_S12-0116_4_BHIrif_-3_24_1","B6","6",12,"S12-0116",4,"BHIrif",-3,"24",1,1,21020,1051
"B6_6_12_S12-0132_4_BHI_-3_24_1","B6","6",12,"S12-0132",4,"BHI",-3,"24",1,149,3131980,1051
"B6_6_12_S12-0132_4_BHIrif_-3_24_2","B6","6",12,"S12-0132",4,"BHIrif",-3,"24",2,5,105100,1051
"B6_6_12_S12-0132_4_BHIrif_-3_24_1","B6","6",12,"S12-0132",4,"BHIrif",-3,"24",1,6,126120,1051
"B6_6_12_S12-0116_4_BHI_-5_24_1","B6","6",12,"S12-0116",4,"BHI",-5,"24",1,92,193452080,105137
"B6_6_12_S12-0116_4_BHIrif_-3_24_2","B6","6",12,"S12-0116",4,"BHIrif",-3,"24",2,3,63060,1051
"B6_6_12_S12-0141_4_BHI_-3_24_1","B6","6",12,"S12-0141",4,"BHI",-3,"24",1,199,16160514,981
"B6_6_12_S12-0141_4_BHIrif_-3_24_2","B6","6",12,"S12-0141",4,"BHIrif",-3,"24",2,229,4492980,981
"B6_6_12_S12-0141_4_BHIrif_-3_24_1","B6","6",12,"S12-0141",4,"BHIrif",-3,"24",1,193,3786660,981
"B6_6_15_S12-0116_4_BHIrif_-2_24_1","B6","6",15,"S12-0116",4,"BHIrif",-2,"24",1,34,73440,108
"B6_6_15_S12-0116_4_BHIrif_-2_24_2","B6","6",15,"S12-0116",4,"BHIrif",-2,"24",2,35,75600,108
"B6_6_15_S12-0132_4_BHI_-4_24_1","B6","6",15,"S12-0132",4,"BHI",-4,"24",1,6,1299000,10825
"B6_6_15_S12-0132_4_BHIrif_-2_24_2","B6","6",15,"S12-0132",4,"BHIrif",-2,"24",2,1,2160,108
"B6_6_15_S12-0132_4_BHIrif_-2_24_1","B6","6",15,"S12-0132",4,"BHIrif",-2,"24",1,0,0,108
"B6_6_15_S12-0116_4_BHI_-6_24_1","B6","6",15,"S12-0116",4,"BHI",-6,"24",1,43,929137088,1080392
"B6_6_15_S12-0141_4_BHIrif_-2_24_2","B6","6",15,"S12-0141",4,"BHIrif",-2,"24",2,250,1215618.875,99
"B6_6_15_S12-0141_4_BHIrif_-2_24_1","B6","6",15,"S12-0141",4,"BHIrif",-2,"24",1,170,1393212,99
"B6_6_15_S12-0141_4_BHI_-4_24_1","B6","6",15,"S12-0141",4,"BHI",-4,"24",1,172,83575440,9893
"B6_6_18_S12-0116_4_BHIrif_-2_24_1","B6","6",18,"S12-0116",4,"BHIrif",-2,"24",1,292,4806211,106
"B6_6_18_S12-0132_4_BHI_-3_24_1","B6","6",18,"S12-0132",4,"BHI",-3,"24",1,222,19847682,1080
"B6_6_18_S12-0132_4_BHIrif_-3_24_2","B6","6",18,"S12-0132",4,"BHIrif",-3,"24",2,97,2095200,1080
"B6_6_18_S12-0132_4_BHIrif_-3_24_1","B6","6",18,"S12-0132",4,"BHIrif",-3,"24",1,79,1706400,1080
"B6_6_18_S12-0116_4_BHI_-5_24_1","B6","6",18,"S12-0116",4,"BHI",-5,"24",1,48,101456640,105684
"B6_6_18_S12-0116_4_BHIrif_-2_24_2","B6","6",18,"S12-0116",4,"BHIrif",-2,"24",2,160,6625000,106
"B6_6_18_S12-0141_4_BHI_-5_24_1","B6","6",18,"S12-0141",4,"BHI",-5,"24",1,59,122152416,103519
"B6_6_18_S12-0141_4_BHIrif_-2_24_2","B6","6",18,"S12-0141",4,"BHIrif",-2,"24",2,249,10115625,104
"B6_6_18_S12-0141_4_BHIrif_-2_24_1","B6","6",18,"S12-0141",4,"BHIrif",-2,"24",1,369,14990625,104
"B6_6_21_S12-0116_4_BHIrif_-4_24_1","B6","6",21,"S12-0116",4,"BHIrif",-4,"24",1,103,21094400,10240
"B6_6_21_S12-0116_4_BHI_-6_24_1","B6","6",21,"S12-0116",4,"BHI",-6,"24",1,188,3850333952,1024025
"B6_6_21_S12-0116_4_BHIrif_-4_24_2","B6","6",21,"S12-0116",4,"BHIrif",-4,"24",2,72,14745600,10240
"B6_6_21_S12-0132_4_BHI_-6_24_1","B6","6",21,"S12-0132",4,"BHI",-6,"24",1,216,6882006016,1029752
"B6_6_21_S12-0132_4_BHIrif_-4_24_2","B6","6",21,"S12-0132",4,"BHIrif",-4,"24",2,116,23891360,10298
"B6_6_21_S12-0132_4_BHIrif_-4_24_1","B6","6",21,"S12-0132",4,"BHIrif",-4,"24",1,121,24921160,10298
"B6_6_21_S12-0141_4_BHIrif_-4_24_1","B6","6",21,"S12-0141",4,"BHIrif",-4,"24",1,31,6325240,10202
"B6_6_21_S12-0141_4_BHIrif_-4_24_2","B6","6",21,"S12-0141",4,"BHIrif",-4,"24",2,28,5713120,10202
"B6_6_21_S12-0141_4_BHI_-6_24_1","B6","6",21,"S12-0141",4,"BHI",-6,"24",1,182,3713411584,1020168
"B6_6_24_S12-0116_4_BHIrif_-2_24_1","B6","6",24,"S12-0116",4,"BHIrif",-2,"24",1,250,843131.1875,109
"B6_6_24_S12-0116_4_BHIrif_-2_24_2","B6","6",24,"S12-0116",4,"BHIrif",-2,"24",2,235,792543.3125,109
"B6_6_24_S12-0116_4_BHI_-6_24_1","B6","6",24,"S12-0116",4,"BHI",-6,"24",1,219,7408711680,1093377
"B6_6_24_S12-0132_4_BHIrif_-2_24_1","B6","6",24,"S12-0132",4,"BHIrif",-2,"24",1,75,163500,109
"B6_6_24_S12-0132_4_BHIrif_-2_24_2","B6","6",24,"S12-0132",4,"BHIrif",-2,"24",2,173,377140,109
"B6_6_24_S12-0132_4_BHI_-6_24_1","B6","6",24,"S12-0132",4,"BHI",-6,"24",1,147,3214528256,1093377
"B6_6_24_S12-0141_4_BHIrif_-4_24_1","B6","6",24,"S12-0141",4,"BHIrif",-4,"24",1,20,4347200,10868
"B6_6_24_S12-0141_4_BHI_-6_24_1","B6","6",24,"S12-0141",4,"BHI",-6,"24",1,192,4173473280,1086842
"B6_6_24_S12-0141_4_BHIrif_-4_24_2","B6","6",24,"S12-0141",4,"BHIrif",-4,"24",2,22,4781920,10868
"B7_6_0_S12-0166_3_BHI_-1_24_1","B7","6",0,"S12-0166",3,"BHI",-1,"24",1,178,60581.68359,11
"B7_6_0_S12-0184_3_BHI_-1_24_1","B7","6",0,"S12-0184",3,"BHI",-1,"24",1,71,14200,10
"B7_6_0_S12-0180_3_BHI_-3_24_1","B7","6",0,"S12-0180",3,"BHI",-3,"24",1,5,103200,1032
"B7_6_0_S12-0166_3_BHIrif_-1_36_1","B7","6",0,"S12-0166",3,"BHIrif",-1,"36",1,0,0,11
"B7_6_0_S12-0166_3_BHIrif_-1_36_2","B7","6",0,"S12-0166",3,"BHIrif",-1,"36",2,0,0,11
"B7_6_0_S12-0166_3_BHI_-3_36_1","B7","6",0,"S12-0166",3,"BHI",-3,"36",1,13,283140,1089
"B7_6_0_S12-0180_3_BHIrif_-1_36_1","B7","6",0,"S12-0180",3,"BHIrif",-1,"36",1,0,0,10
"B7_6_0_S12-0180_3_BHIrif_-1_36_2","B7","6",0,"S12-0180",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_0_S12-0180_3_BHI_-3_36_1","B7","6",0,"S12-0180",3,"BHI",-3,"36",1,6,123840,1032
"B7_6_0_S12-0184_3_BHIrif_-1_36_1","B7","6",0,"S12-0184",3,"BHIrif",-1,"36",1,0,0,10
"B7_6_0_S12-0184_3_BHIrif_-1_36_2","B7","6",0,"S12-0184",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_0_S12-0184_3_BHI_-1_36_1","B7","6",0,"S12-0184",3,"BHI",-1,"36",1,88,17600,10
"B7_6_1_S12-0166_3_BHI_-1_24_1","B7","6",1,"S12-0166",3,"BHI",-1,"24",1,46,9200,10
"B7_6_1_S12-0180_3_BHI_-3_24_1","B7","6",1,"S12-0180",3,"BHI",-3,"24",1,24,501600,1045
"B7_6_1_S12-0184_3_BHI_-1_24_1","B7","6",1,"S12-0184",3,"BHI",-1,"24",1,49,10780,11
"B7_6_1_S12-0166_3_BHIrif_-1_36_1","B7","6",1,"S12-0166",3,"BHIrif",-1,"36",1,2,400,10
"B7_6_1_S12-0166_3_BHIrif_-1_36_2","B7","6",1,"S12-0166",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_1_S12-0184_3_BHI_-1_36_1","B7","6",1,"S12-0184",3,"BHI",-1,"36",1,37,8140,11
"B7_6_1_S12-0184_3_BHIrif_-1_36_2","B7","6",1,"S12-0184",3,"BHIrif",-1,"36",2,2,440,11
"B7_6_1_S12-0184_3_BHIrif_-1_36_1","B7","6",1,"S12-0184",3,"BHIrif",-1,"36",1,4,880,11
"B7_6_1_S12-0180_3_BHI_-1_36_1","B7","6",1,"S12-0180",3,"BHI",-1,"36",1,26,5200,10
"B7_6_1_S12-0180_3_BHIrif_-1_36_2","B7","6",1,"S12-0180",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_1_S12-0180_3_BHIrif_-1_36_1","B7","6",1,"S12-0180",3,"BHIrif",-1,"36",1,0,0,10
"B7_6_1_S12-0166_3_BHI_-1_36_1","B7","6",1,"S12-0166",3,"BHI",-1,"36",1,28,5600,10
"B7_6_2_S12-0166_3_BHI_-1_24_1","B7","6",2,"S12-0166",3,"BHI",-1,"24",1,206,63737.625,10
"B7_6_2_S12-0180_3_BHI_-3_24_1","B7","6",2,"S12-0180",3,"BHI",-3,"24",1,232,36673292,1018
"B7_6_2_S12-0166_3_BHI_-1_36_1","B7","6",2,"S12-0166",3,"BHI",-1,"36",1,172,54782.27734,10
"B7_6_2_S12-0166_3_BHIrif_-1_36_1","B7","6",2,"S12-0166",3,"BHIrif",-1,"36",1,9,1833.852295,10
"B7_6_2_S12-0166_3_BHIrif_-1_36_2","B7","6",2,"S12-0166",3,"BHIrif",-1,"36",2,7,1426.32959,10
"B7_6_2_S12-0180_3_BHIrif_-1_36_1","B7","6",2,"S12-0180",3,"BHIrif",-1,"36",1,9,1833.852295,10
